created_at,entry_id,field1,field2,field3,field4,field5,latitude,longitude,elevation,status
2021-11-20T16:14:22+00:00,2827,4362.114435505066,4343.795661598353,26,26.3,51.0,,,,
2021-11-20T16:15:23+00:00,2828,4376.579256958864,4333.424131221759,26,26.3,48.8,,,,
2021-11-20T16:16:25+00:00,2829,4362.114435505066,4323.045455164494,26,26.3,48.8,,,,
2021-11-20T16:17:26+00:00,2830,4362.114435505066,4312.648610388973,26,26.3,48.8,,,,
2021-11-20T16:18:27+00:00,2831,4349.707804208109,4302.204621651392,26,26.4,48.8,,,,
2021-11-20T16:19:29+00:00,2832,4349.707804208109,4291.7567972703455,26,26.4,50.9,,,,
2021-11-20T16:20:30+00:00,2833,4362.114435505066,4281.295396507154,26,26.5,48.8,,,,
2021-11-20T16:21:31+00:00,2834,4349.707804208109,4270.812880002183,26,26.5,50.9,,,,
2021-11-20T16:22:33+00:00,2835,4308.548849820373,4260.308371677929,26,26.5,50.8,,,,
2021-11-20T16:23:34+00:00,2836,4308.548849820373,4249.782148147121,26,26.5,50.8,,,,
2021-11-20T16:24:36+00:00,2837,4308.548849820373,4239.240195130605,26,26.5,50.8,,,,
2021-11-20T16:25:37+00:00,2838,4308.548849820373,4228.680694297195,26,26.5,50.8,,,,
2021-11-20T16:26:38+00:00,2839,4308.548849820373,4218.103583239275,26,26.5,48.7,,,,
2021-11-20T16:27:40+00:00,2840,4295.757814502169,4207.472459380248,26,26.5,48.6,,,,
2021-11-20T16:28:41+00:00,2841,4308.548849820373,4196.8463859641915,26,26.5,48.7,,,,
2021-11-20T16:29:43+00:00,2842,4200.604958305624,4186.20938927908,26,26.6,48.6,,,,
2021-11-20T16:30:44+00:00,2843,4214.326082176948,4175.545654078139,27,26.6,48.6,,,,
2021-11-20T16:31:45+00:00,2844,4267.760362920894,4164.881645630172,26,26.6,48.6,,,,
2021-11-20T16:32:47+00:00,2845,4321.218379519624,4154.201482549766,26,26.6,48.6,,,,
2021-11-20T16:33:48+00:00,2846,4362.114435505066,4143.498022124769,26,26.5,48.5,,,,
2021-11-20T16:34:49+00:00,2847,4349.707804208109,4132.773745311616,26,26.5,48.4,,,,
2021-11-20T16:35:51+00:00,2848,4362.114435505066,4122.030323841739,26,26.5,50.5,,,,
2021-11-20T16:36:52+00:00,2849,4362.114435505066,4111.27246943689,23,26.5,49.5,,,,
2021-11-20T16:37:53+00:00,2850,4349.707804208109,4100.490881156371,26,26.5,48.4,,,,
2021-11-20T16:38:55+00:00,2851,4349.707804208109,4089.6958167000403,26,26.5,48.6,,,,
2021-11-20T16:39:56+00:00,2852,4321.218379519624,4078.888912082084,26,26.5,48.4,,,,
2021-11-20T16:40:57+00:00,2853,4349.707804208109,4068.0532675918344,26,26.5,50.5,,,,
2021-11-20T16:41:59+00:00,2854,4349.707804208109,4057.19965483208,26,26.5,50.6,,,,
2021-11-20T16:43:00+00:00,2855,4349.707804208109,4046.334584186365,26,26.5,50.4,,,,
2021-11-20T16:44:01+00:00,2856,4349.707804208109,4035.4630979809835,26,26.5,50.5,,,,
2021-11-20T16:45:03+00:00,2857,4349.707804208109,4024.563813893081,26,26.5,50.4,,,,
2021-11-20T16:46:04+00:00,2858,4362.114435505066,4013.656710538644,26,26.6,50.6,,,,
2021-11-20T16:47:05+00:00,2859,4362.114435505066,4002.716946864356,26,26.5,48.6,,,,
2021-11-20T16:48:07+00:00,2860,4349.707804208109,3991.759574613871,26,26.5,48.4,,,,
2021-11-20T16:49:08+00:00,2861,4362.114435505066,3980.794187336069,26,26.5,48.4,,,,
2021-11-20T16:50:10+00:00,2862,4362.114435505066,3969.82013797051,26,26.5,48.4,,,,
2021-11-20T16:51:11+00:00,2863,4362.114435505066,3958.8359661215295,26,26.6,48.4,,,,
2021-11-20T16:52:17+00:00,2864,4349.707804208109,3947.054708220998,26,26.5,50.6,,,,
2021-11-20T16:53:18+00:00,2865,4349.707804208109,3936.0274951338065,26,26.5,48.4,,,,
2021-11-20T16:54:19+00:00,2866,4349.707804208109,3924.984014584884,26,26.5,48.7,,,,
2021-11-20T16:55:21+00:00,2867,4349.707804208109,3913.92733958858,26,26.6,50.7,,,,
2021-11-20T16:56:22+00:00,2868,4349.707804208109,3902.8574348493516,26,26.5,48.5,,,,
2021-11-20T16:57:23+00:00,2869,4362.114435505066,3891.774998559032,26,26.5,48.6,,,,
2021-11-20T16:58:25+00:00,2870,4321.218379519624,3880.675996529916,23,26.5,48.4,,,,
2021-11-20T16:59:26+00:00,2871,4333.767588842259,3869.560369515579,23,26.5,48.7,,,,
2021-11-20T17:00:27+00:00,2872,4321.218379519624,3858.4320160206607,26,26.5,50.7,,,,
2021-11-20T17:01:29+00:00,2873,4349.707804208109,3847.2971429762197,26,26.6,48.6,,,,
2021-11-20T17:02:30+00:00,2874,4349.707804208109,3836.1349016352137,26,26.5,50.7,,,,
2021-11-20T17:03:31+00:00,2875,4349.707804208109,3824.957579166346,23,26.5,50.8,,,,
2021-11-20T17:04:33+00:00,2876,4333.767588842259,3813.7679811248577,23,26.5,50.8,,,,
2021-11-20T17:05:34+00:00,2877,4333.767588842259,3802.565523079056,24,26.5,50.8,,,,
2021-11-20T17:06:35+00:00,2878,4333.767588842259,3791.3360319195613,23,26.5,51.0,,,,
2021-11-20T17:07:37+00:00,2879,4333.767588842259,3780.1178211163838,23,26.5,48.8,,,,
2021-11-20T17:08:38+00:00,2880,4333.767588842259,3768.8786588719627,23,26.5,49.0,,,,
2021-11-20T17:09:40+00:00,2881,4333.767588842259,3757.612169819286,23,26.5,49.0,,,,
2021-11-20T17:10:41+00:00,2882,4346.197655767643,3746.350176699236,23,26.5,49.0,,,,
2021-11-20T17:11:42+00:00,2883,4132.952886925106,3735.0584100232177,24,26.5,51.1,,,,
2021-11-20T17:12:44+00:00,2884,4308.548849820373,3723.774441585424,26,26.4,49.0,,,,
2021-11-20T17:13:45+00:00,2885,4346.197655767643,3712.4765157724282,24,26.4,49.0,,,,
2021-11-20T17:14:46+00:00,2886,4346.197655767643,3701.1589774647555,23,26.5,49.1,,,,
2021-11-20T17:15:48+00:00,2887,4362.114435505066,3689.8238720687405,26,26.5,51.1,,,,
2021-11-20T17:16:49+00:00,2888,4362.114435505066,3678.4702315430286,26,26.5,51.2,,,,
2021-11-20T17:17:50+00:00,2889,4388.793168855851,3667.1169440365597,26,26.5,51.1,,,,
2021-11-20T17:18:52+00:00,2890,4362.114435505066,3655.7497572218963,26,26.4,49.4,,,,
2021-11-20T17:19:53+00:00,2891,4362.114435505066,3644.369368136085,26,26.4,49.1,,,,
2021-11-20T17:20:54+00:00,2892,4333.767588842259,3632.9806029757056,23,26.4,49.2,,,,
2021-11-20T17:21:56+00:00,2893,4362.114435505066,3621.571086998294,26,26.4,49.1,,,,
2021-11-20T17:22:57+00:00,2894,4349.707804208109,3610.1540150343253,26,26.4,49.1,,,,
2021-11-20T17:23:58+00:00,2895,4333.767588842259,3598.724689954788,23,26.4,49.1,,,,
2021-11-20T17:25:00+00:00,2896,4346.197655767643,3587.281652826538,23,26.4,49.2,,,,
2021-11-20T17:26:01+00:00,2897,4333.767588842259,3575.826594317283,23,26.3,51.3,,,,
2021-11-20T17:27:02+00:00,2898,4362.114435505066,3564.353524542839,26,26.4,49.3,,,,
2021-11-20T17:28:04+00:00,2899,4349.707804208109,3552.8783154762586,26,26.3,51.4,,,,
2021-11-20T17:29:05+00:00,2900,4349.707804208109,3541.3906827667,26,26.4,49.2,,,,
2021-11-20T17:30:07+00:00,2901,3895.3214061716917,3529.8830175852145,23,26.4,49.2,,,,
2021-11-20T17:31:08+00:00,2902,4374.4020783267315,3518.376281074217,26,26.3,49.2,,,,
2021-11-20T17:32:09+00:00,2903,4362.114435505066,3506.862395321018,26,26.3,49.4,,,,
2021-11-20T17:33:11+00:00,2904,4374.4020783267315,3495.3362167862833,26,26.4,49.5,,,,
2021-11-20T17:34:16+00:00,2905,4362.114435505066,3483.7978139050897,26,26.4,49.5,,,,
2021-11-20T17:35:17+00:00,2906,4362.114435505066,3471.533222139777,26,26.3,49.4,,,,
2021-11-20T17:36:18+00:00,2907,4374.4020783267315,3459.978366755442,26,26.3,51.5,,,,
2021-11-20T17:37:20+00:00,2908,4374.4020783267315,3448.4096845338177,26,26.3,49.4,,,,
2021-11-20T17:38:21+00:00,2909,4200.835273442726,3436.83344523583,26,26.4,49.4,,,,
2021-11-20T17:39:22+00:00,2910,4388.793168855851,3425.234916873965,27,26.4,49.4,,,,
2021-11-20T17:40:24+00:00,2911,4400.889396092566,3413.6388182888486,26,26.4,49.4,,,,
2021-11-20T17:41:25+00:00,2912,4200.835273442726,3402.034735112702,26,26.4,49.7,,,,
2021-11-20T17:42:26+00:00,2913,4374.4020783267315,3390.4278348937814,26,26.4,49.7,,,,
2021-11-20T17:43:28+00:00,2914,4400.889396092566,3378.796620022787,26,26.4,49.4,,,,
2021-11-20T17:44:29+00:00,2915,4374.4020783267315,3367.1676386985996,26,26.3,49.4,,,,
2021-11-20T17:45:30+00:00,2916,4159.709475307522,3355.531937405795,26,26.4,51.6,,,,
2021-11-20T17:46:32+00:00,2917,4374.4020783267315,3343.8841506720382,26,26.4,49.6,,,,
2021-11-20T17:47:33+00:00,2918,4374.4020783267315,3332.226202982502,26,26.4,51.4,,,,
2021-11-20T17:48:34+00:00,2919,4388.793168855851,3320.55531569038,26,26.4,51.4,,,,
2021-11-20T17:49:36+00:00,2920,4374.4020783267315,3308.882431765174,26,26.3,51.4,,,,
2021-11-20T17:50:37+00:00,2921,4362.114435505066,3297.1980386359505,26,26.3,51.5,,,,
2021-11-20T17:51:38+00:00,2922,4362.114435505066,3285.491668313505,26,26.3,49.2,,,,
2021-11-20T17:52:40+00:00,2923,4240.930226821729,3273.7887014613825,22,26.4,49.3,,,,
2021-11-20T17:53:41+00:00,2924,4294.523317991848,3262.077449277937,25,26.2,45.7,,,,
2021-11-20T17:54:43+00:00,2925,4281.66337626536,3250.3526949224874,25,26.2,45.7,,,,
2021-11-20T17:55:44+00:00,2926,4294.523317991848,3238.6311015596725,25,26.1,49.0,,,,
2021-11-20T17:56:45+00:00,2927,4281.66337626536,3226.8966981608683,25,26.1,49.2,,,,
2021-11-20T17:57:47+00:00,2928,4268.6807172118315,3215.1654074063335,25,26.1,51.4,,,,
2021-11-20T17:58:48+00:00,2929,4240.930226821729,3203.4164123220403,25,26.1,51.3,,,,
2021-11-20T17:59:49+00:00,2930,4227.690675956224,3191.661396642351,25,26.1,50.9,,,,
2021-11-20T18:00:51+00:00,2931,4240.930226821729,3179.9006905444558,25,26.0,50.6,,,,
2021-11-20T18:01:52+00:00,2932,4240.930226821729,3168.1183798438524,25,26.0,50.6,,,,
2021-11-20T18:02:53+00:00,2933,4240.930226821729,3156.3424557023477,25,26.1,48.7,,,,
2021-11-20T18:03:55+00:00,2934,4227.690675956224,3144.5656171135074,25,26.1,48.7,,,,
2021-11-20T18:04:56+00:00,2935,4227.690675956224,3132.7770658064724,25,26.0,48.5,,,,
2021-11-20T18:05:57+00:00,2936,4268.6807172118315,3120.9767124375403,25,26.0,48.5,,,,
2021-11-20T18:06:59+00:00,2937,4240.930226821729,3109.173835826221,25,26.0,48.2,,,,
2021-11-20T18:08:00+00:00,2938,4388.793168855851,3097.361134145276,26,26.0,49.7,,,,
2021-11-20T18:09:01+00:00,2939,4388.793168855851,3085.5463100669526,26,25.9,47.8,,,,
2021-11-20T18:10:03+00:00,2940,4335.366102906056,3073.7250554472976,24,26.0,50.7,,,,
2021-11-20T18:11:04+00:00,2941,4280.687599312821,3061.8946981092176,23,26.0,47.9,,,,
2021-11-20T18:12:06+00:00,2942,4308.548849820373,3050.055874906673,26,26.0,45.9,,,,
2021-11-20T18:13:07+00:00,2943,4321.218379519624,3038.2221135140003,26,26.0,45.1,,,,
2021-11-20T18:14:08+00:00,2944,4308.548849820373,3026.378876109627,26,26.0,44.8,,,,
2021-11-20T18:15:10+00:00,2945,4362.114435505066,3014.5329473768447,26,26.0,44.5,,,,
2021-11-20T18:16:11+00:00,2946,4362.114435505066,3002.6778286722338,26,25.9,44.2,,,,
2021-11-20T18:17:16+00:00,2947,4362.114435505066,2990.0529674771237,26,25.9,44.2,,,,
2021-11-20T18:18:18+00:00,2948,4308.548849820373,2978.186433256335,26,26.0,44.0,,,,
2021-11-20T18:19:19+00:00,2949,4308.548849820373,2966.319024695138,26,26.0,44.0,,,,
2021-11-20T18:20:20+00:00,2950,4349.707804208109,2954.4447487343273,26,26.1,43.7,,,,
2021-11-20T18:21:22+00:00,2951,4374.4020783267315,2942.5661569870704,26,26.1,43.5,,,,
2021-11-20T18:22:23+00:00,2952,4374.4020783267315,2930.68534520664,26,26.1,43.5,,,,
2021-11-20T18:23:24+00:00,2953,4321.218379519624,2918.7975206540086,26,26.0,43.5,,,,
2021-11-20T18:24:26+00:00,2954,4321.218379519624,2906.917037122147,26,26.0,43.5,,,,
2021-11-20T18:25:27+00:00,2955,4362.114435505066,2895.0249493077135,26,26.0,43.0,,,,
2021-11-20T18:26:28+00:00,2956,4349.707804208109,2883.130894879767,26,26.0,42.8,,,,
2021-11-20T18:27:30+00:00,2957,4386.571925141585,2871.2318161653475,24,25.9,44.5,,,,
2021-11-20T18:28:31+00:00,2958,4362.114435505066,2859.3282122904325,26,25.8,44.7,,,,
2021-11-20T18:29:32+00:00,2959,4374.4020783267315,2847.419716391106,26,25.9,44.5,,,,
2021-11-20T18:30:34+00:00,2960,4374.4020783267315,2835.5089769381416,26,25.9,44.9,,,,
2021-11-20T18:31:35+00:00,2961,4362.114435505066,2823.592730095524,26,25.9,44.6,,,,
2021-11-20T18:32:36+00:00,2962,4374.4020783267315,2811.6737977505854,26,25.9,42.2,,,,
2021-11-20T18:33:38+00:00,2963,4374.4020783267315,2799.7556068324807,26,25.9,42.2,,,,
2021-11-20T18:34:39+00:00,2964,4200.835273442726,2787.8359729978647,26,25.9,42.2,,,,
2021-11-20T18:35:40+00:00,2965,4388.793168855851,2775.909730131313,27,25.8,42.1,,,,
2021-11-20T18:36:42+00:00,2966,4400.889396092566,2763.983145327104,27,25.8,42.0,,,,
2021-11-20T18:37:43+00:00,2967,4200.835273442726,2752.064188792736,27,25.7,42.1,,,,
2021-11-20T18:38:44+00:00,2968,4200.835273442726,2740.132069184074,27,25.7,42.1,,,,
2021-11-20T18:39:46+00:00,2969,4200.835273442726,2728.1991050598513,27,25.7,42.3,,,,
2021-11-20T18:40:47+00:00,2970,4400.889396092566,2716.259587360014,27,25.7,44.2,,,,
2021-11-20T18:41:49+00:00,2971,4200.835273442726,2704.327862863468,27,25.7,44.1,,,,
2021-11-20T18:42:50+00:00,2972,4200.835273442726,2692.363489886132,27,25.8,44.1,,,,
2021-11-20T18:43:51+00:00,2973,4374.4020783267315,2680.4081728181413,26,25.8,44.1,,,,
2021-11-20T18:44:53+00:00,2974,4374.4020783267315,2668.4674050554163,26,25.8,44.1,,,,
2021-11-20T18:45:54+00:00,2975,4374.4020783267315,2656.526606399943,26,25.8,44.1,,,,
2021-11-20T18:46:55+00:00,2976,4362.114435505066,2644.592325744803,26,25.8,44.1,,,,
2021-11-20T18:47:57+00:00,2977,4374.4020783267315,2632.6503542152427,26,25.7,42.1,,,,
2021-11-20T18:48:58+00:00,2978,4388.793168855851,2620.7042324018744,26,25.7,42.1,,,,
2021-11-20T18:49:59+00:00,2979,4374.4020783267315,2608.7556455989748,26,25.6,41.5,,,,
2021-11-20T18:51:01+00:00,2980,4187.050117611393,2596.8077374621735,25,25.6,41.5,,,,
2021-11-20T18:52:02+00:00,2981,4214.033643867195,2584.846532733125,25,25.6,43.2,,,,
2021-11-20T18:53:04+00:00,2982,4200.604958305624,2572.8962842745736,25,25.5,40.7,,,,
2021-11-20T18:54:05+00:00,2983,4200.604958305624,2560.943926992332,25,25.4,42.3,,,,
2021-11-20T18:55:06+00:00,2984,4200.604958305624,2549.0027614832084,25,25.3,42.0,,,,
2021-11-20T18:56:08+00:00,2985,4200.604958305624,2537.0339620698264,25,25.2,40.1,,,,
2021-11-20T18:57:09+00:00,2986,4200.604958305624,2525.086315452738,25,25.1,39.8,,,,
2021-11-20T18:58:10+00:00,2987,4200.604958305624,2513.138837499971,25,25.0,40.0,,,,
2021-11-20T18:59:16+00:00,2988,4200.604958305624,2501.2003792539267,25,25.0,42.1,,,,
2021-11-20T19:00:17+00:00,2989,4200.604958305624,2488.472841665937,25,24.9,39.6,,,,
2021-11-20T19:01:18+00:00,2990,4187.050117611393,2476.5273138540338,25,24.8,41.9,,,,
2021-11-20T19:02:20+00:00,2991,4200.604958305624,2464.5924821577314,25,24.8,42.0,,,,
2021-11-20T19:03:21+00:00,2992,4200.604958305624,2452.64129778827,25,24.6,41.8,,,,
2021-11-20T19:04:23+00:00,2993,4200.604958305624,2440.6983781466174,25,24.6,41.8,,,,
2021-11-20T19:05:24+00:00,2994,4200.604958305624,2428.759347548748,25,24.4,39.9,,,,
2021-11-20T19:06:25+00:00,2995,4214.033643867195,2416.824780204821,25,24.4,39.8,,,,
2021-11-20T19:07:27+00:00,2996,4200.604958305624,2404.8863210721756,25,24.3,39.9,,,,
2021-11-20T19:08:28+00:00,2997,4214.033643867195,2392.9575541798395,25,24.3,39.9,,,,
2021-11-20T19:09:29+00:00,2998,4200.604958305624,2381.034029907251,25,24.2,40.4,,,,
2021-11-20T19:10:31+00:00,2999,4200.604958305624,2369.1020497955265,25,24.2,40.2,,,,
2021-11-20T19:11:32+00:00,3000,4200.604958305624,2357.143087432904,25,24.2,40.2,,,,
2021-11-20T19:12:34+00:00,3001,4200.604958305624,2345.2225539735377,25,24.1,39.9,,,,
2021-11-20T19:13:35+00:00,3002,4200.604958305624,2333.2999464001955,25,24.1,39.5,,,,
2021-11-20T19:14:36+00:00,3003,4200.604958305624,2321.3810609207744,25,24.0,41.7,,,,
2021-11-20T19:15:38+00:00,3004,4200.604958305624,2309.471181152845,25,24.0,39.8,,,,
2021-11-20T19:16:39+00:00,3005,4200.604958305624,2297.571173073432,25,24.0,39.8,,,,
2021-11-20T19:17:40+00:00,3006,4200.604958305624,2285.677600415555,25,24.0,39.8,,,,
2021-11-20T19:18:41+00:00,3007,4200.604958305624,2273.7754803180283,25,24.0,39.8,,,,
2021-11-20T19:19:43+00:00,3008,4146.238729013388,2261.878102876453,24,23.9,39.7,,,,
2021-11-20T19:20:44+00:00,3009,4200.835273442726,2249.9854280156587,27,23.9,39.5,,,,
2021-11-20T19:21:46+00:00,3010,4388.793168855851,2238.093908185766,26,23.9,40.2,,,,
2021-11-20T19:22:47+00:00,3011,4214.033643867195,2226.2043122883265,26,23.9,40.2,,,,
2021-11-20T19:23:48+00:00,3012,4200.562618179612,2214.320424626938,24,24.1,41.6,,,,
2021-11-20T19:24:50+00:00,3013,4200.835273442726,2202.425332218624,27,24.1,43.5,,,,
2021-11-20T19:25:51+00:00,3014,4200.835273442726,2190.5449362919676,27,24.2,43.8,,,,
2021-11-20T19:26:52+00:00,3015,4200.835273442726,2178.674569884401,26,24.2,43.8,,,,
2021-11-20T19:27:54+00:00,3016,4374.4020783267315,2166.8082523843523,27,24.3,41.9,,,,
2021-11-20T19:28:55+00:00,3017,4374.4020783267315,2154.948465791332,26,24.3,41.9,,,,
2021-11-20T19:29:56+00:00,3018,4159.709475307522,2143.0938113458415,26,24.4,42.2,,,,
2021-11-20T19:30:58+00:00,3019,4200.835273442726,2131.2536049621503,27,24.4,42.2,,,,
2021-11-20T19:31:59+00:00,3020,4200.835273442726,2119.410044079647,27,24.4,42.3,,,,
2021-11-20T19:33:01+00:00,3021,4200.835273442726,2107.5738165330736,27,24.5,42.0,,,,
2021-11-20T19:34:02+00:00,3022,4200.835273442726,2095.747679416097,27,24.5,42.0,,,,
2021-11-20T19:35:03+00:00,3023,4187.21707275573,2083.9268359834523,27,24.6,41.9,,,,
2021-11-20T19:36:05+00:00,3024,4187.21707275573,2072.110088014706,27,24.6,41.8,,,,
2021-11-20T19:37:06+00:00,3025,4400.889396092566,2060.3018159499393,27,24.6,41.4,,,,
2021-11-20T19:38:07+00:00,3026,4200.835273442726,2048.494019470174,27,24.7,41.7,,,,
2021-11-20T19:39:09+00:00,3027,4200.604958305624,2036.6879444532567,25,24.6,41.6,,,,
2021-11-20T19:40:10+00:00,3028,4200.604958305624,2024.8985218341957,25,24.5,41.3,,,,
2021-11-20T19:41:16+00:00,3029,4200.604958305624,2013.1199492070275,25,24.5,40.8,,,,
2021-11-20T19:42:17+00:00,3030,4200.604958305624,2000.5015395084279,25,24.4,40.4,,,,
2021-11-20T19:43:19+00:00,3031,4200.604958305624,1988.7102331411893,25,24.3,42.3,,,,
2021-11-20T19:44:20+00:00,3032,4374.4020783267315,1976.932630930413,26,24.3,42.3,,,,
2021-11-20T19:45:21+00:00,3033,4362.114435505066,1965.189390305209,26,24.2,40.7,,,,
2021-11-20T19:46:23+00:00,3034,4374.4020783267315,1953.4498708812853,26,24.2,41.0,,,,
2021-11-20T19:47:24+00:00,3035,4362.114435505066,1941.7091306174202,26,24.3,41.0,,,,
2021-11-20T19:48:26+00:00,3036,4362.114435505066,1929.986658155337,26,24.3,41.1,,,,
2021-11-20T19:49:27+00:00,3037,4362.114435505066,1918.274964139093,26,24.4,43.1,,,,
2021-11-20T19:50:28+00:00,3038,4159.709475307522,1906.5684252610165,26,24.4,43.1,,,,
2021-11-20T19:51:30+00:00,3039,4374.4020783267315,1894.8727612571072,26,24.4,43.1,,,,
2021-11-20T19:52:31+00:00,3040,4374.4020783267315,1883.1874707789016,26,24.4,43.1,,,,
2021-11-20T19:53:32+00:00,3041,4374.4020783267315,1871.5128599488385,26,24.4,41.2,,,,
2021-11-20T19:54:34+00:00,3042,4374.4020783267315,1859.8453435727286,26,24.4,43.4,,,,
2021-11-20T19:55:35+00:00,3043,4388.793168855851,1848.1906337364283,26,24.4,41.1,,,,
2021-11-20T19:56:36+00:00,3044,4374.4020783267315,1836.5470509537668,27,24.5,43.2,,,,
2021-11-20T19:57:38+00:00,3045,4200.835273442726,1824.9069985631509,26,24.5,43.2,,,,
2021-11-20T19:58:39+00:00,3046,4388.793168855851,1813.2871383645204,26,24.5,43.2,,,,
2021-11-20T19:59:40+00:00,3047,4362.114435505066,1801.6655954576145,26,24.5,40.9,,,,
2021-11-20T20:00:42+00:00,3048,4374.4020783267315,1790.0657496659517,26,24.5,40.9,,,,
2021-11-20T20:01:43+00:00,3049,4362.114435505066,1778.477649504066,26,24.5,40.9,,,,
2021-11-20T20:02:45+00:00,3050,4362.114435505066,1766.9049841657784,26,24.6,40.9,,,,
2021-11-20T20:03:46+00:00,3051,4374.4020783267315,1755.324783201533,26,24.6,40.7,,,,
2021-11-20T20:04:47+00:00,3052,4374.4020783267315,1743.7754322227636,26,24.5,40.8,,,,
2021-11-20T20:05:49+00:00,3053,4374.4020783267315,1732.2309246786906,26,24.5,40.8,,,,
2021-11-20T20:06:50+00:00,3054,4306.178569328461,1720.6992966189825,23,24.5,40.8,,,,
2021-11-20T20:07:51+00:00,3055,4362.114435505066,1709.1928089182209,26,24.5,40.8,,,,
2021-11-20T20:08:53+00:00,3056,4374.4020783267315,1697.6927050971603,26,24.5,40.8,,,,
2021-11-20T20:09:54+00:00,3057,4362.114435505066,1686.2049494918708,26,24.6,40.8,,,,
2021-11-20T20:10:55+00:00,3058,4374.4020783267315,1674.7273209225507,26,24.5,41.0,,,,
2021-11-20T20:11:57+00:00,3059,4374.4020783267315,1663.2729753527374,26,24.6,43.1,,,,
2021-11-20T20:12:58+00:00,3060,4333.767588842259,1651.8320470063566,23,24.6,43.1,,,,
2021-11-20T20:13:59+00:00,3061,4362.114435505066,1640.400581313324,26,24.6,43.1,,,,
2021-11-20T20:15:01+00:00,3062,4333.767588842259,1628.9702982396113,23,24.6,40.7,,,,
2021-11-20T20:16:02+00:00,3063,4333.767588842259,1617.5444385192993,23,24.6,42.7,,,,
2021-11-20T20:17:04+00:00,3064,4333.767588842259,1606.1396233288663,23,24.6,42.7,,,,
2021-11-20T20:18:05+00:00,3065,4321.218379519624,1594.7741641392934,26,24.6,42.7,,,,
2021-11-20T20:19:06+00:00,3066,4362.114435505066,1583.3955246753712,24,24.5,40.5,,,,
2021-11-20T20:20:08+00:00,3067,4362.114435505066,1572.0557836290461,26,24.5,40.5,,,,
2021-11-20T20:21:09+00:00,3068,4254.710403824279,1560.7230401533661,26,24.5,40.7,,,,
2021-11-20T20:22:10+00:00,3069,4254.045901600119,1549.410161693319,25,24.5,40.7,,,,
2021-11-20T20:23:16+00:00,3070,4146.817759561114,1538.1147475040614,24,24.5,40.7,,,,
2021-11-20T20:24:17+00:00,3071,4362.114435505066,1526.0668234701848,26,24.5,40.6,,,,
2021-11-20T20:25:19+00:00,3072,4374.4020783267315,1514.799298324574,26,24.5,40.6,,,,
2021-11-20T20:26:20+00:00,3073,4362.114435505066,1503.5481161357486,26,24.6,40.7,,,,
2021-11-20T20:27:21+00:00,3074,4374.4020783267315,1492.330182614321,26,24.6,40.7,,,,
2021-11-20T20:28:23+00:00,3075,4362.114435505066,1481.1142819423987,26,24.6,40.6,,,,
2021-11-20T20:29:24+00:00,3076,4374.4020783267315,1469.9197322804448,26,24.6,40.6,,,,
2021-11-20T20:30:26+00:00,3077,4159.709475307522,1458.715855943328,27,24.6,40.6,,,,
2021-11-20T20:31:27+00:00,3078,4159.709475307522,1447.5614621917534,27,24.5,42.8,,,,
2021-11-20T20:32:28+00:00,3079,3806.7625270376375,1436.4268210321286,26,24.6,40.6,,,,
2021-11-20T20:33:30+00:00,3080,4374.4020783267315,1425.3095334543032,27,24.6,40.6,,,,
2021-11-20T20:34:31+00:00,3081,4200.835273442726,1414.2059050020976,27,24.5,40.5,,,,
2021-11-20T20:35:32+00:00,3082,4159.709475307522,1403.121955613786,27,24.5,42.8,,,,
2021-11-20T20:36:34+00:00,3083,4374.4020783267315,1392.0693843113168,27,24.6,42.8,,,,
2021-11-20T20:37:35+00:00,3084,4386.571925141585,1381.02399955747,26,24.5,40.5,,,,
2021-11-20T20:38:36+00:00,3085,4159.709475307522,1370.0000614985993,27,24.5,42.8,,,,
2021-11-20T20:39:38+00:00,3086,4254.710403824279,1358.9982405905369,24,24.5,40.5,,,,
2021-11-20T20:40:39+00:00,3087,4374.4020783267315,1348.022615472666,26,24.5,40.5,,,,
2021-11-20T20:41:40+00:00,3088,4159.709475307522,1337.0764479464742,26,24.5,40.5,,,,
2021-11-20T20:42:42+00:00,3089,4159.709475307522,1326.1408779223837,26,24.4,40.5,,,,
2021-11-20T20:43:43+00:00,3090,4374.4020783267315,1315.2310873820666,27,24.5,40.5,,,,
2021-11-20T20:44:44+00:00,3091,4362.114435505066,1304.3371490195082,26,24.4,40.6,,,,
2021-11-20T20:45:46+00:00,3092,4374.4020783267315,1293.4691148096467,26,24.5,40.6,,,,
2021-11-20T20:46:47+00:00,3093,4173.454039011085,1282.6162907045034,22,24.4,40.6,,,,
2021-11-20T20:47:49+00:00,3094,4146.817759561114,1271.791140887749,22,24.4,40.1,,,,
2021-11-20T20:48:50+00:00,3095,4200.835273442726,1261.0047336478196,27,24.2,41.9,,,,
2021-11-20T20:49:51+00:00,3096,4321.218379519624,1250.2391887452213,26,24.2,41.9,,,,
2021-11-20T20:50:53+00:00,3097,4362.114435505066,1239.4853026309272,26,24.2,42.9,,,,
2021-11-20T20:51:54+00:00,3098,4362.114435505066,1228.7533553966841,26,24.3,40.8,,,,
2021-11-20T20:52:55+00:00,3099,4374.4020783267315,1218.0514234387883,26,24.3,40.8,,,,
2021-11-20T20:53:57+00:00,3100,4146.817759561114,1207.3663360673852,27,24.3,40.8,,,,
2021-11-20T20:54:58+00:00,3101,4159.709475307522,1196.7073381028206,26,24.3,40.8,,,,
