TIME,Angry,Happy,Neutral,Sad,Surprise
2021-12-18 17:28:23.689011+00:00,0.16475831,0.029428001,0.41742644,0.26233056,0.12605673
2021-12-18 17:28:24.910371+00:00,0.20189098,0.02141666,0.3306821,0.23656325,0.20944686
2021-12-18 17:28:25.894280+00:00,0.22317503,0.018373908,0.25148976,0.19766058,0.3093005
2021-12-18 17:28:26.979480+00:00,0.18639709,0.026153324,0.19178241,0.15161982,0.44404733
2021-12-18 17:28:27.991562+00:00,0.20048182,0.03042451,0.22907503,0.19400355,0.34601507
2021-12-18 17:28:29.106784+00:00,0.2135237,0.02777993,0.2834878,0.23480625,0.24040243
2021-12-18 17:28:30.101043+00:00,0.1510528,0.03419531,0.13576606,0.11540788,0.56357783
2021-12-18 17:28:31.094289+00:00,0.19416651,0.0621483,0.23212923,0.20365128,0.30790463
2021-12-18 17:28:32.196091+00:00,0.18715024,0.054128956,0.19087814,0.16740388,0.40043864
2021-12-18 17:28:33.336284+00:00,0.20389219,0.041473012,0.21059312,0.18221729,0.36182418
2021-12-18 17:28:34.661209+00:00,0.19149081,0.04429481,0.2108715,0.17614014,0.37720272
2021-12-18 17:28:36.108277+00:00,0.18309642,0.058924958,0.1870261,0.15979262,0.4111599
2021-12-18 17:28:37.094087+00:00,0.19826971,0.055261575,0.2346965,0.20381437,0.30795768
2021-12-18 17:28:38.088400+00:00,0.19826971,0.055261575,0.2346965,0.20381437,0.30795768
2021-12-18 17:28:39.094000+00:00,0.19826971,0.055261575,0.2346965,0.20381437,0.30795768
2021-12-18 17:28:40.148793+00:00,0.17938061,0.050571717,0.30471668,0.2074229,0.257908
2021-12-18 17:28:41.190346+00:00,0.09525706,0.01932369,0.63786566,0.23517013,0.012383391
2021-12-18 17:28:42.199682+00:00,0.09535759,0.019569037,0.63756484,0.23455097,0.012957464
2021-12-18 17:28:43.190638+00:00,0.09535759,0.019569037,0.63756484,0.23455097,0.012957464
2021-12-18 17:28:44.201606+00:00,0.09535759,0.019569037,0.63756484,0.23455097,0.012957464
2021-12-18 17:28:45.215431+00:00,0.094204105,0.02030221,0.64000636,0.23272106,0.012766119
2021-12-18 17:28:46.294107+00:00,0.08674456,0.02130889,0.6609952,0.21520407,0.01574714
2021-12-18 17:28:47.289506+00:00,0.09012916,0.02050423,0.6515886,0.21985854,0.017919276
2021-12-18 17:28:48.326832+00:00,0.09079067,0.020622337,0.6491981,0.22176176,0.017626984
2021-12-18 17:28:49.334233+00:00,0.09018367,0.026366586,0.6389371,0.23633188,0.008180697
2021-12-18 17:28:50.326058+00:00,0.08965054,0.027737858,0.6385042,0.23571812,0.008389261
2021-12-18 17:28:51.333637+00:00,0.08965054,0.027737858,0.6385042,0.23571812,0.008389261
2021-12-18 17:28:52.326421+00:00,0.08965054,0.027737858,0.6385042,0.23571812,0.008389261
2021-12-18 17:28:53.333626+00:00,0.08965054,0.027737858,0.6385042,0.23571812,0.008389261
2021-12-18 17:28:54.325926+00:00,0.08965054,0.027737858,0.6385042,0.23571812,0.008389261
2021-12-18 17:28:55.334009+00:00,0.08965054,0.027737858,0.6385042,0.23571812,0.008389261
2021-12-18 17:28:56.326266+00:00,0.08965054,0.027737858,0.6385042,0.23571812,0.008389261
2021-12-18 17:28:57.334431+00:00,0.08965054,0.027737858,0.6385042,0.23571812,0.008389261
2021-12-18 17:28:58.325818+00:00,0.08965054,0.027737858,0.6385042,0.23571812,0.008389261
2021-12-18 17:28:59.336364+00:00,0.094435915,0.028927328,0.61819476,0.23573548,0.022706512
2021-12-18 17:29:00.357852+00:00,0.09644535,0.027066596,0.6128642,0.21745533,0.046168555
2021-12-18 17:29:01.397638+00:00,0.096025825,0.017743511,0.6370843,0.21734196,0.031804293
2021-12-18 17:29:02.535859+00:00,0.09624872,0.015218086,0.64268345,0.22144556,0.024404157
2021-12-18 17:29:03.526534+00:00,0.10331037,0.019233981,0.6142342,0.23359169,0.029629631
2021-12-18 17:29:04.596840+00:00,0.10403597,0.01972409,0.61097443,0.23754539,0.02772001
2021-12-18 17:29:05.675626+00:00,0.08587258,0.015684813,0.6740538,0.20870276,0.015686218
2021-12-18 17:29:06.629493+00:00,0.11874781,0.028221497,0.55026567,0.23856854,0.06419655
2021-12-18 17:29:07.637995+00:00,0.14302546,0.037006065,0.4624042,0.26215652,0.09540788
2021-12-18 17:29:08.635312+00:00,0.14302546,0.037006065,0.4624042,0.26215652,0.09540788
2021-12-18 17:29:09.637320+00:00,0.14302546,0.037006065,0.4624042,0.26215652,0.09540788
2021-12-18 17:29:10.628713+00:00,0.14302546,0.037006065,0.4624042,0.26215652,0.09540788
2021-12-18 17:29:11.639045+00:00,0.14302546,0.037006065,0.4624042,0.26215652,0.09540788
2021-12-18 17:29:12.628924+00:00,0.14302546,0.037006065,0.4624042,0.26215652,0.09540788
2021-12-18 17:29:13.636668+00:00,0.14302546,0.037006065,0.4624042,0.26215652,0.09540788
2021-12-18 17:29:14.658461+00:00,0.13992952,0.037917253,0.44380328,0.24926949,0.12908056
2021-12-18 17:29:15.668854+00:00,0.11672854,0.027140437,0.55432695,0.2449989,0.056805365
2021-12-18 17:29:16.660613+00:00,0.11672854,0.027140437,0.55432695,0.2449989,0.056805365
2021-12-18 17:29:17.669208+00:00,0.11672854,0.027140437,0.55432695,0.2449989,0.056805365
2021-12-18 17:29:18.661048+00:00,0.11672854,0.027140437,0.55432695,0.2449989,0.056805365
2021-12-18 17:29:19.669733+00:00,0.11672854,0.027140437,0.55432695,0.2449989,0.056805365
2021-12-18 17:29:20.675838+00:00,0.11672854,0.027140437,0.55432695,0.2449989,0.056805365
2021-12-18 17:29:21.670297+00:00,0.11672854,0.027140437,0.55432695,0.2449989,0.056805365
2021-12-18 17:29:22.661873+00:00,0.11672854,0.027140437,0.55432695,0.2449989,0.056805365
2021-12-18 17:29:23.668761+00:00,0.11672854,0.027140437,0.55432695,0.2449989,0.056805365
2021-12-18 17:29:24.660693+00:00,0.11672854,0.027140437,0.55432695,0.2449989,0.056805365
2021-12-18 17:29:25.668899+00:00,0.11672854,0.027140437,0.55432695,0.2449989,0.056805365
2021-12-18 17:29:26.790255+00:00,0.1401373,0.02173109,0.5018975,0.25095114,0.085283
2021-12-18 17:29:31.341548+00:00,0.14342548,0.016484203,0.5034869,0.25218642,0.08441707
2021-12-18 17:29:32.842916+00:00,0.12434682,0.01837111,0.5527507,0.24202262,0.06250863
2021-12-18 17:29:34.036669+00:00,0.08582798,0.016663572,0.6711946,0.21273418,0.013579412
2021-12-18 17:29:35.027438+00:00,0.07597292,0.012432014,0.7109212,0.18098995,0.019683803
2021-12-18 17:29:36.034935+00:00,0.07384799,0.011135289,0.720236,0.17533346,0.019447232
2021-12-18 17:29:37.027837+00:00,0.08391501,0.0113031855,0.6902335,0.19372611,0.020822357
2021-12-18 17:29:38.034752+00:00,0.10740476,0.011694938,0.62022704,0.23664227,0.024030982
2021-12-18 17:29:39.027970+00:00,0.10740476,0.011694938,0.62022704,0.23664227,0.024030982
2021-12-18 17:29:40.036515+00:00,0.10740476,0.011694938,0.62022704,0.23664227,0.024030982
2021-12-18 17:29:41.029474+00:00,0.10740476,0.011694938,0.62022704,0.23664227,0.024030982
2021-12-18 17:29:42.036261+00:00,0.10740476,0.011694938,0.62022704,0.23664227,0.024030982
2021-12-18 17:29:43.027094+00:00,0.10740476,0.011694938,0.62022704,0.23664227,0.024030982
2021-12-18 17:29:44.034593+00:00,0.10740476,0.011694938,0.62022704,0.23664227,0.024030982
2021-12-18 17:29:45.026295+00:00,0.10740476,0.011694938,0.62022704,0.23664227,0.024030982
2021-12-18 17:29:46.035020+00:00,0.10740476,0.011694938,0.62022704,0.23664227,0.024030982
2021-12-18 17:29:47.026887+00:00,0.10740476,0.011694938,0.62022704,0.23664227,0.024030982
2021-12-18 17:29:48.035186+00:00,0.10740476,0.011694938,0.62022704,0.23664227,0.024030982
2021-12-18 17:29:49.027493+00:00,0.10740476,0.011694938,0.62022704,0.23664227,0.024030982
2021-12-18 17:29:50.035109+00:00,0.10740476,0.011694938,0.62022704,0.23664227,0.024030982
2021-12-18 17:29:51.028313+00:00,0.10740476,0.011694938,0.62022704,0.23664227,0.024030982
2021-12-18 17:29:52.035688+00:00,0.10740476,0.011694938,0.62022704,0.23664227,0.024030982
2021-12-18 17:29:53.026247+00:00,0.10740476,0.011694938,0.62022704,0.23664227,0.024030982
2021-12-18 17:29:54.034521+00:00,0.10740476,0.011694938,0.62022704,0.23664227,0.024030982
2021-12-18 17:29:55.025647+00:00,0.10740476,0.011694938,0.62022704,0.23664227,0.024030982
2021-12-18 17:29:56.035179+00:00,0.10740476,0.011694938,0.62022704,0.23664227,0.024030982
2021-12-18 17:29:57.029503+00:00,0.10740476,0.011694938,0.62022704,0.23664227,0.024030982
2021-12-18 17:29:58.037075+00:00,0.10740476,0.011694938,0.62022704,0.23664227,0.024030982
2021-12-18 17:29:59.029085+00:00,0.10740476,0.011694938,0.62022704,0.23664227,0.024030982
2021-12-18 17:30:00.035312+00:00,0.10740476,0.011694938,0.62022704,0.23664227,0.024030982
2021-12-18 17:30:01.028214+00:00,0.10740476,0.011694938,0.62022704,0.23664227,0.024030982
2021-12-18 17:30:02.035512+00:00,0.10740476,0.011694938,0.62022704,0.23664227,0.024030982
2021-12-18 17:30:03.026475+00:00,0.10740476,0.011694938,0.62022704,0.23664227,0.024030982
2021-12-18 17:30:04.035455+00:00,0.10740476,0.011694938,0.62022704,0.23664227,0.024030982
2021-12-18 17:30:05.027482+00:00,0.10740476,0.011694938,0.62022704,0.23664227,0.024030982
2021-12-18 17:30:06.039311+00:00,0.10740476,0.011694938,0.62022704,0.23664227,0.024030982
2021-12-18 17:30:07.026415+00:00,0.10740476,0.011694938,0.62022704,0.23664227,0.024030982
2021-12-18 17:30:08.034226+00:00,0.10740476,0.011694938,0.62022704,0.23664227,0.024030982
2021-12-18 17:30:09.026482+00:00,0.10740476,0.011694938,0.62022704,0.23664227,0.024030982
2021-12-18 17:30:10.227131+00:00,0.08318818,0.02778179,0.66800386,0.2008252,0.02020101
2021-12-18 17:30:11.235058+00:00,0.07398234,0.02668822,0.69012254,0.17991477,0.02929221
2021-12-18 17:30:12.231527+00:00,0.07185568,0.02338294,0.7033263,0.17416407,0.027271263
2021-12-18 17:30:13.236651+00:00,0.07134367,0.023091512,0.7056381,0.17305246,0.026874421
2021-12-18 17:30:14.226550+00:00,0.07134367,0.023091512,0.7056381,0.17305246,0.026874421
2021-12-18 17:30:15.234660+00:00,0.07134367,0.023091512,0.7056381,0.17305246,0.026874421
2021-12-18 17:30:16.226484+00:00,0.07134367,0.023091512,0.7056381,0.17305246,0.026874421
2021-12-18 17:30:17.234623+00:00,0.07134367,0.023091512,0.7056381,0.17305246,0.026874421
2021-12-18 17:30:18.229997+00:00,0.07134367,0.023091512,0.7056381,0.17305246,0.026874421
2021-12-18 17:30:19.234038+00:00,0.07134367,0.023091512,0.7056381,0.17305246,0.026874421
2021-12-18 17:30:20.226705+00:00,0.07134367,0.023091512,0.7056381,0.17305246,0.026874421
2021-12-18 17:30:21.237535+00:00,0.07134367,0.023091512,0.7056381,0.17305246,0.026874421
2021-12-18 17:30:22.225898+00:00,0.07134367,0.023091512,0.7056381,0.17305246,0.026874421
2021-12-18 17:30:23.233263+00:00,0.07134367,0.023091512,0.7056381,0.17305246,0.026874421
2021-12-18 17:30:24.229287+00:00,0.07134367,0.023091512,0.7056381,0.17305246,0.026874421
2021-12-18 17:30:25.235057+00:00,0.07134367,0.023091512,0.7056381,0.17305246,0.026874421
2021-12-18 17:30:26.225871+00:00,0.07134367,0.023091512,0.7056381,0.17305246,0.026874421
2021-12-18 17:30:27.239792+00:00,0.07134367,0.023091512,0.7056381,0.17305246,0.026874421
2021-12-18 17:30:28.225576+00:00,0.07134367,0.023091512,0.7056381,0.17305246,0.026874421
2021-12-18 17:30:29.234247+00:00,0.07134367,0.023091512,0.7056381,0.17305246,0.026874421
2021-12-18 17:30:30.226656+00:00,0.07134367,0.023091512,0.7056381,0.17305246,0.026874421
2021-12-18 17:30:31.234086+00:00,0.07134367,0.023091512,0.7056381,0.17305246,0.026874421
2021-12-18 17:30:32.226812+00:00,0.07134367,0.023091512,0.7056381,0.17305246,0.026874421
2021-12-18 17:30:33.234466+00:00,0.07134367,0.023091512,0.7056381,0.17305246,0.026874421
2021-12-18 17:30:34.227357+00:00,0.07134367,0.023091512,0.7056381,0.17305246,0.026874421
2021-12-18 17:30:35.233185+00:00,0.07134367,0.023091512,0.7056381,0.17305246,0.026874421
2021-12-18 17:30:36.226086+00:00,0.07134367,0.023091512,0.7056381,0.17305246,0.026874421
2021-12-18 17:30:37.234301+00:00,0.07134367,0.023091512,0.7056381,0.17305246,0.026874421
2021-12-18 17:30:38.224631+00:00,0.07134367,0.023091512,0.7056381,0.17305246,0.026874421
2021-12-18 17:30:39.215587+00:00,0.07590154,0.034274153,0.6535961,0.17548686,0.060741417
2021-12-18 17:30:40.224483+00:00,0.08501728,0.056639425,0.54951215,0.1803557,0.12847541
2021-12-18 17:30:41.308711+00:00,0.083082356,0.05785966,0.55902874,0.17802458,0.12200468
2021-12-18 17:30:42.256943+00:00,0.06826362,0.07670215,0.65074724,0.17670004,0.027586875
2021-12-18 17:30:43.264151+00:00,0.06897449,0.07611431,0.65074164,0.1796103,0.02455918
2021-12-18 17:30:44.257507+00:00,0.06897449,0.07611431,0.65074164,0.1796103,0.02455918
2021-12-18 17:30:45.265117+00:00,0.06897449,0.07611431,0.65074164,0.1796103,0.02455918
2021-12-18 17:30:46.263854+00:00,0.06897449,0.07611431,0.65074164,0.1796103,0.02455918
2021-12-18 17:30:47.264881+00:00,0.06897449,0.07611431,0.65074164,0.1796103,0.02455918
2021-12-18 17:30:48.258784+00:00,0.06897449,0.07611431,0.65074164,0.1796103,0.02455918
2021-12-18 17:30:49.264072+00:00,0.06897449,0.07611431,0.65074164,0.1796103,0.02455918
2021-12-18 17:30:50.259193+00:00,0.06897449,0.07611431,0.65074164,0.1796103,0.02455918
2021-12-18 17:30:51.263844+00:00,0.06897449,0.07611431,0.65074164,0.1796103,0.02455918
2021-12-18 17:30:52.259591+00:00,0.06897449,0.07611431,0.65074164,0.1796103,0.02455918
2021-12-18 17:30:53.266670+00:00,0.06897449,0.07611431,0.65074164,0.1796103,0.02455918
2021-12-18 17:30:54.256393+00:00,0.06897449,0.07611431,0.65074164,0.1796103,0.02455918
2021-12-18 17:30:55.265074+00:00,0.06897449,0.07611431,0.65074164,0.1796103,0.02455918
2021-12-18 17:30:56.259805+00:00,0.06897449,0.07611431,0.65074164,0.1796103,0.02455918
2021-12-18 17:30:57.263833+00:00,0.06897449,0.07611431,0.65074164,0.1796103,0.02455918
2021-12-18 17:30:58.258163+00:00,0.06897449,0.07611431,0.65074164,0.1796103,0.02455918
2021-12-18 17:30:59.265490+00:00,0.06897449,0.07611431,0.65074164,0.1796103,0.02455918
2021-12-18 17:31:00.260509+00:00,0.06897449,0.07611431,0.65074164,0.1796103,0.02455918
2021-12-18 17:31:01.264756+00:00,0.06897449,0.07611431,0.65074164,0.1796103,0.02455918
2021-12-18 17:31:02.257597+00:00,0.06897449,0.07611431,0.65074164,0.1796103,0.02455918
2021-12-18 17:31:03.263580+00:00,0.06897449,0.07611431,0.65074164,0.1796103,0.02455918
2021-12-18 17:31:04.257617+00:00,0.06897449,0.07611431,0.65074164,0.1796103,0.02455918
2021-12-18 17:31:05.264441+00:00,0.06897449,0.07611431,0.65074164,0.1796103,0.02455918
2021-12-18 17:31:06.256423+00:00,0.06897449,0.07611431,0.65074164,0.1796103,0.02455918
2021-12-18 17:31:07.265642+00:00,0.06897449,0.07611431,0.65074164,0.1796103,0.02455918
2021-12-18 17:31:08.257439+00:00,0.06897449,0.07611431,0.65074164,0.1796103,0.02455918
2021-12-18 17:31:09.264366+00:00,0.06897449,0.07611431,0.65074164,0.1796103,0.02455918
2021-12-18 17:31:10.255274+00:00,0.06897449,0.07611431,0.65074164,0.1796103,0.02455918
2021-12-18 17:31:11.514033+00:00,0.075968094,0.05039702,0.65736514,0.20048957,0.015780099
2021-12-18 17:31:12.562641+00:00,0.087304704,0.019372962,0.6617228,0.20739803,0.024201464
2021-12-18 17:31:13.563733+00:00,0.09074132,0.017064668,0.6541081,0.2093005,0.02878535
2021-12-18 17:31:14.560912+00:00,0.09074132,0.017064668,0.6541081,0.2093005,0.02878535
2021-12-18 17:31:15.567062+00:00,0.09074132,0.017064668,0.6541081,0.2093005,0.02878535
2021-12-18 17:31:16.561987+00:00,0.09074132,0.017064668,0.6541081,0.2093005,0.02878535
2021-12-18 17:31:17.631973+00:00,0.09758792,0.017998435,0.62760806,0.21409637,0.042709187
2021-12-18 17:31:18.624382+00:00,0.11403998,0.017645506,0.5643508,0.22321533,0.08074834
2021-12-18 17:31:19.618284+00:00,0.10573454,0.016451992,0.6055728,0.22367015,0.048570264
2021-12-18 17:31:20.832397+00:00,0.08826979,0.013878538,0.668575,0.21049021,0.018786471
2021-12-18 17:31:21.828599+00:00,0.09518545,0.013171346,0.6470909,0.20831552,0.03623656
2021-12-18 17:31:22.832354+00:00,0.10647296,0.014945777,0.6046817,0.22150241,0.052397244
2021-12-18 17:31:23.962389+00:00,0.08215513,0.01830758,0.68091744,0.19936942,0.019250523
2021-12-18 17:31:24.959581+00:00,0.080293655,0.014756649,0.6929976,0.19009574,0.021856433
2021-12-18 17:31:26.088607+00:00,0.081005536,0.013501996,0.69424266,0.19256316,0.01868664
2021-12-18 17:31:27.463857+00:00,0.10986172,0.014485849,0.6095245,0.24075757,0.025370317
2021-12-18 17:31:28.914134+00:00,0.11528384,0.014236679,0.5920954,0.24298844,0.035395622
2021-12-18 17:31:30.378729+00:00,0.08943663,0.012986732,0.6691107,0.20622262,0.022243343
2021-12-18 17:31:34.527432+00:00,0.10038066,0.010643928,0.6421794,0.2186055,0.028190715
2021-12-18 17:31:35.534786+00:00,0.10038066,0.010643928,0.6421794,0.2186055,0.028190715
2021-12-18 17:31:36.527801+00:00,0.10038066,0.010643928,0.6421794,0.2186055,0.028190715
2021-12-18 17:31:37.536128+00:00,0.08027801,0.013220769,0.69837433,0.1907935,0.017333735
2021-12-18 17:31:38.527286+00:00,0.07374391,0.015084335,0.7140787,0.18382736,0.013265988
2021-12-18 17:31:39.537109+00:00,0.07374391,0.015084335,0.7140787,0.18382736,0.013265988
2021-12-18 17:31:40.529010+00:00,0.07374391,0.015084335,0.7140787,0.18382736,0.013265988
2021-12-18 17:31:41.536916+00:00,0.07374391,0.015084335,0.7140787,0.18382736,0.013265988
2021-12-18 17:31:42.528559+00:00,0.07374391,0.015084335,0.7140787,0.18382736,0.013265988
2021-12-18 17:31:43.535816+00:00,0.08069314,0.0154555105,0.6911935,0.19361113,0.019046884
2021-12-18 17:31:44.720969+00:00,0.09142491,0.020234602,0.64351714,0.22993469,0.014888735
2021-12-18 17:31:45.854731+00:00,0.09861086,0.018156301,0.6224793,0.254486,0.0062676207
2021-12-18 17:31:47.055515+00:00,0.087791525,0.018956633,0.6575407,0.22659568,0.0091155805
2021-12-18 17:31:48.063418+00:00,0.08854128,0.015796987,0.66559964,0.20845081,0.021611374
2021-12-18 17:31:49.132333+00:00,0.0890475,0.016413707,0.66151494,0.21445085,0.018573074
2021-12-18 17:31:50.127265+00:00,0.09003044,0.019314824,0.6473083,0.2370772,0.0062694843
2021-12-18 17:31:51.133439+00:00,0.09003044,0.019314824,0.6473083,0.2370772,0.0062694843
2021-12-18 17:31:52.129478+00:00,0.09003044,0.019314824,0.6473083,0.2370772,0.0062694843
2021-12-18 17:31:53.134302+00:00,0.09003044,0.019314824,0.6473083,0.2370772,0.0062694843
2021-12-18 17:31:54.126590+00:00,0.09003044,0.019314824,0.6473083,0.2370772,0.0062694843
2021-12-18 17:31:55.134605+00:00,0.09003044,0.019314824,0.6473083,0.2370772,0.0062694843
2021-12-18 17:31:56.126395+00:00,0.09003044,0.019314824,0.6473083,0.2370772,0.0062694843
2021-12-18 17:31:57.135071+00:00,0.10689557,0.040225957,0.5541385,0.23472577,0.06401413
2021-12-18 17:31:58.126832+00:00,0.10907428,0.045255076,0.536315,0.23250784,0.0768477
2021-12-18 17:31:59.134448+00:00,0.10907428,0.045255076,0.536315,0.23250784,0.0768477
2021-12-18 17:32:00.127352+00:00,0.10907428,0.045255076,0.536315,0.23250784,0.0768477
2021-12-18 17:32:01.135267+00:00,0.10907428,0.045255076,0.536315,0.23250784,0.0768477
2021-12-18 17:32:02.126167+00:00,0.10907428,0.045255076,0.536315,0.23250784,0.0768477
2021-12-18 17:32:03.133082+00:00,0.10907428,0.045255076,0.536315,0.23250784,0.0768477
2021-12-18 17:32:04.129427+00:00,0.10907428,0.045255076,0.536315,0.23250784,0.0768477
2021-12-18 17:32:05.134612+00:00,0.10907428,0.045255076,0.536315,0.23250784,0.0768477
2021-12-18 17:32:06.126190+00:00,0.10907428,0.045255076,0.536315,0.23250784,0.0768477
2021-12-18 17:32:07.136029+00:00,0.10907428,0.045255076,0.536315,0.23250784,0.0768477
2021-12-18 17:32:08.127401+00:00,0.10907428,0.045255076,0.536315,0.23250784,0.0768477
2021-12-18 17:32:09.157266+00:00,0.108756684,0.04081083,0.5450238,0.23213498,0.0732737
2021-12-18 17:32:10.158395+00:00,0.10931984,0.033701546,0.55539364,0.23186296,0.06972187
2021-12-18 17:32:11.152335+00:00,0.102312155,0.03373867,0.5840265,0.22941253,0.050510056
2021-12-18 17:32:12.158568+00:00,0.102312155,0.03373867,0.5840265,0.22941253,0.050510056
2021-12-18 17:32:13.152305+00:00,0.102312155,0.03373867,0.5840265,0.22941253,0.050510056
2021-12-18 17:32:14.158165+00:00,0.102312155,0.03373867,0.5840265,0.22941253,0.050510056
2021-12-18 17:32:15.159428+00:00,0.102312155,0.03373867,0.5840265,0.22941253,0.050510056
2021-12-18 17:32:16.158335+00:00,0.099410996,0.027213952,0.6077046,0.22761814,0.03805218
2021-12-18 17:32:17.150236+00:00,0.09883077,0.025909008,0.61244017,0.2272593,0.035560597
2021-12-18 17:32:18.339094+00:00,0.09553768,0.023572944,0.62645376,0.2210425,0.03339311
2021-12-18 17:32:19.660486+00:00,0.094919324,0.018857177,0.63647455,0.21548024,0.03426875
2021-12-18 17:32:20.734460+00:00,0.11169253,0.016383229,0.5911924,0.23467042,0.046061415
2021-12-18 17:32:21.727983+00:00,0.1089495,0.021329636,0.58992493,0.23703541,0.04276037
2021-12-18 17:32:22.737924+00:00,0.11479518,0.02006512,0.57540995,0.24269181,0.047038153
2021-12-18 17:32:23.865337+00:00,0.11795748,0.02044086,0.56339437,0.24438138,0.053825922
2021-12-18 17:32:25.122836+00:00,0.11674065,0.022709664,0.563321,0.24259122,0.05463745
2021-12-18 17:32:26.252050+00:00,0.12246916,0.023229709,0.54489547,0.24170092,0.06770482
2021-12-18 17:32:27.580082+00:00,0.07612716,0.016871171,0.7045396,0.18240325,0.020058963
2021-12-18 17:32:29.071895+00:00,0.07563085,0.015598015,0.70726746,0.18990012,0.0116036
2021-12-18 17:32:30.062412+00:00,0.10044401,0.01298544,0.6263618,0.254764,0.0054448093
2021-12-18 17:32:31.053311+00:00,0.10044401,0.01298544,0.6263618,0.254764,0.0054448093
2021-12-18 17:32:32.063229+00:00,0.10044401,0.01298544,0.6263618,0.254764,0.0054448093
2021-12-18 17:32:33.053645+00:00,0.10044401,0.01298544,0.6263618,0.254764,0.0054448093
2021-12-18 17:32:34.067913+00:00,0.10044401,0.01298544,0.6263618,0.254764,0.0054448093
2021-12-18 17:32:35.056081+00:00,0.10044401,0.01298544,0.6263618,0.254764,0.0054448093
2021-12-18 17:32:36.061390+00:00,0.10044401,0.01298544,0.6263618,0.254764,0.0054448093
2021-12-18 17:32:37.054215+00:00,0.10044401,0.01298544,0.6263618,0.254764,0.0054448093
2021-12-18 17:32:38.060350+00:00,0.10044401,0.01298544,0.6263618,0.254764,0.0054448093
2021-12-18 17:32:39.052995+00:00,0.10044401,0.01298544,0.6263618,0.254764,0.0054448093
2021-12-18 17:32:40.060086+00:00,0.10044401,0.01298544,0.6263618,0.254764,0.0054448093
2021-12-18 17:32:41.284313+00:00,0.08771026,0.027726872,0.6399538,0.21156642,0.03304252
2021-12-18 17:32:42.555940+00:00,0.10229056,0.032429654,0.5964613,0.2458856,0.022932965
2021-12-18 17:32:43.555945+00:00,0.1271853,0.04166956,0.5064822,0.30679798,0.017864825
2021-12-18 17:32:44.556699+00:00,0.1271853,0.04166956,0.5064822,0.30679798,0.017864825
2021-12-18 17:32:45.553333+00:00,0.1271853,0.04166956,0.5064822,0.30679798,0.017864825
2021-12-18 17:32:46.556888+00:00,0.1271853,0.04166956,0.5064822,0.30679798,0.017864825
2021-12-18 17:32:47.561776+00:00,0.1271853,0.04166956,0.5064822,0.30679798,0.017864825
2021-12-18 17:32:48.557429+00:00,0.1271853,0.04166956,0.5064822,0.30679798,0.017864825
2021-12-18 17:32:49.561978+00:00,0.1271853,0.04166956,0.5064822,0.30679798,0.017864825
2021-12-18 17:32:50.773561+00:00,0.12621877,0.030965792,0.52700776,0.30049118,0.015316572
2021-12-18 17:32:51.756841+00:00,0.07620763,0.010491056,0.7143997,0.19179958,0.0071021565
2021-12-18 17:32:52.754517+00:00,0.07435688,0.0100673735,0.7207946,0.18796475,0.006816521
2021-12-18 17:32:53.757344+00:00,0.07435688,0.0100673735,0.7207946,0.18796475,0.006816521
2021-12-18 17:32:54.760843+00:00,0.07435688,0.0100673735,0.7207946,0.18796475,0.006816521
2021-12-18 17:32:55.756337+00:00,0.07435688,0.0100673735,0.7207946,0.18796475,0.006816521
2021-12-18 17:32:56.763165+00:00,0.07435688,0.0100673735,0.7207946,0.18796475,0.006816521
2021-12-18 17:32:57.756143+00:00,0.07435688,0.0100673735,0.7207946,0.18796475,0.006816521
2021-12-18 17:32:58.758228+00:00,0.07435688,0.0100673735,0.7207946,0.18796475,0.006816521
2021-12-18 17:32:59.932132+00:00,0.08505286,0.009467899,0.69249713,0.20070383,0.0122782495
2021-12-18 17:33:01.217278+00:00,0.102144256,0.0089393,0.6449228,0.22365828,0.020335449
2021-12-18 17:33:02.930098+00:00,0.09107613,0.013333843,0.6638841,0.20759824,0.024107607
2021-12-18 17:33:04.509668+00:00,0.07229965,0.01665618,0.7136645,0.16975957,0.027619993
2021-12-18 17:33:06.016323+00:00,0.07405802,0.015016545,0.7130964,0.1753628,0.022466207
2021-12-18 17:33:07.480653+00:00,0.07989503,0.016983986,0.6853435,0.18299708,0.03478039
2021-12-18 17:33:08.843703+00:00,0.068222634,0.021153959,0.7187528,0.16157773,0.030292932
2021-12-18 17:33:09.945377+00:00,0.10018802,0.01534354,0.6297008,0.22039631,0.03437132
2021-12-18 17:33:11.374454+00:00,0.10808591,0.014801448,0.6100333,0.23531817,0.03176113
2021-12-18 17:33:12.555787+00:00,0.12874795,0.014888628,0.5568391,0.27779087,0.021733353
2021-12-18 17:33:13.689871+00:00,0.09856156,0.011486237,0.6492235,0.21605672,0.024671922
2021-12-18 17:33:15.173668+00:00,0.08192167,0.008304507,0.705713,0.18876763,0.015293331
2021-12-18 17:33:16.363685+00:00,0.10393577,0.014646601,0.62425405,0.22805223,0.029111275
2021-12-18 17:33:17.388027+00:00,0.11244614,0.01469252,0.5996373,0.24115913,0.03206504
2021-12-18 17:33:18.555396+00:00,0.0919086,0.01358676,0.6621533,0.20856816,0.023783023
2021-12-18 17:33:19.563577+00:00,0.07356862,0.009642487,0.72700495,0.17738453,0.012399171
2021-12-18 17:33:20.556305+00:00,0.08192,0.008674486,0.7026598,0.19156553,0.015179964
2021-12-18 17:33:21.652414+00:00,0.09355128,0.013480531,0.65618956,0.2139655,0.022813268
